# flight_no,dep,arr,dep_time,arr_time,price,category
RUS9040,AYAN,AYDK,0900,1000,50,tour_png
AFL1021,USSS,UUEE,1935,2010,288,base
AFL1023,USSS,UUEE,0510,0545,288,base
AFL1401,USSS,UUEE,1355,1435,288,base
AFL1403,USSS,UUEE,1730,1815,288,base
AFL1405,USSS,UUEE,2205,2240,288,base
AFL1411,USSS,UUEE,1150,1225,288,base
AFL1417,USSS,UUEE,1455,1535,288,base
AFL1419,USSS,UUEE,0115,0145,288,base
AFL1437,USSS,UUEE,1725,1800,288,base
AFL6208,USSS,UUEE,1455,1535,288,base
AUL294,USSS,UUEE,0625,0705,288,base
RWZ1029,USSS,UWGG,0810,0815,251,base
RWZ2029,USSS,UWGG,2125,2115,251,base
RUS0107,USSS,UWKD,0731,0838,220,base
RWZ1069,USSS,UWKD,0900,0840,220,base
RWZ1049,USSS,UWOO,1600,1735,211,base
RWZ1025,USSS,UWUU,2125,2235,185,base
UTA105,USSS,UWUU,1130,1305,185,base
UTA281,USSS,UWWW,1150,1300,224,base
RWZ3205,USSS,VVCR,0040,1110,801,base
SVR775,USSS,ZBAD,1955,0155,581,base
UTA761,USTR,OMDW,0905,1335,508,base
UTA875,USTR,UDYZ,0725,1015,383,base
AFL6452,USTR,ULLI,0545,0655,345,base
AUL578,USTR,ULLI,0850,1100,345,base
AUL578,USTR,ULLI,0740,0850,345,base
AFL6822,USTR,UNKL,0035,0515,310,base
SBI5344,USTR,UNNT,1030,1230,255,base
SBI5352,USTR,UNNT,1430,1630,255,base
SBI5354,USTR,UNNT,1930,2130,255,base
UTA509,USTR,URMM,1730,1915,354,base
AFL6126,USTR,URSS,0600,0815,376,base
AUL828,USTR,URSS,0655,1040,376,base
AUL828,USTR,URSS,0510,0655,376,base
LLM185,USTR,URSS,0505,0705,376,base
UTA513,USTR,URSS,0705,0920,376,base
LLM10,USTR,USDD,0700,0840,251,base
UTA319,USTR,USHH,0735,0910,196,base
UTA219,USTR,USHN,0800,0940,202,base
UTA229,USTR,USHS,0930,1130,194,base
UTA225,USTR,USHU,1050,1210,176,base
UTA123,USTR,USHY,0815,1025,317,base
LLM147,USTR,USMM,0810,0940,246,base
LLM145,USTR,USMU,0730,0910,262,base
UTA287,USTR,USNN,0755,1000,222,base
UTA227,USTR,USRK,1515,1730,222,base
UTA102,USTR,USRR,2130,2325,211,base
UTA120,USTR,USRR,0710,0900,211,base
RUS0106,USTR,USSS,0554,0631,167,base
AFL1501,USTR,UUEE,1610,1715,315,base
AFL1503,USTR,UUEE,0525,0615,315,base
AFL1505,USTR,UUEE,1405,1505,315,base
AFL1507,USTR,UUEE,1940,2045,315,base
AFL1569,USTR,UUEE,0615,0715,315,base
UTA454,USTR,UUWW,0715,0810,317,base
UTA464,USTR,UUWW,1800,1855,317,base
AFL1503,USTR,UWKG,0525,0615,246,base
UTA125,USTR,UWUU,1915,2125,213,base
RWZ1306,USTR,UWWW,0105,0205,251,base
TYA1092,USUU,UUDD,0700,0745,317,base
SBI3236,UTAA,UUDD,1200,1530,389,base
SBI3238,UTAA,UUDD,2000,2330,389,base
RUS0255,UTDD,UBBB,0930,1020,305,base
SVR2880,UTDD,ULLI,2025,0140,497,base
SVR2930,UTDD,UNKL,1745,2140,403,base
SBI5552,UTDD,UNNT,1430,1630,354,base
SVR2662,UTDD,URSS,1700,2105,389,base
SVR2954,UTDD,USSS,1920,2240,354,base
SVR2428,UTDD,UTTT,1320,1750,172,base
SVR2442,UTDD,UTTT,0015,0445,172,base
SVR8446,UTDD,UTTT,1515,1940,172,base
UTA802,UTDD,UUWW,1600,1840,442,base
SBI5556,UTDL,UNNT,1400,1600,334,base
UTA760,UTDL,USRR,1750,2125,378,base
SVR2956,UTDL,USSS,2340,0235,339,base
UTA752,UTDL,USTR,2300,0210,334,base
SHU503,UTER,UHTG,1140,1215,143,base
SHU505,UTER,UHWE,1145,1255,167,base
SHU524,UTER,UHWW,1510,1710,187,base
SBI6332,UTFA,UIII,1300,1500,416,base
SBI5576,UTFA,UNNT,1400,1600,321,base
SBI6330,UTFF,UIII,1400,1530,420,base
SBI5562,UTFF,UNNT,1330,1530,326,base
SBI5578,UTNU,UNNT,1430,1630,361,base
SBI3246,UTNU,UUDD,1200,1430,367,base
AFL1977,UTNU,UUEE,0730,0925,374,base
SBI5572,UTSB,UNNT,1330,1530,359,base
RWZ1408,UTSB,URML,1245,1320,290,base
AFL1877,UTSB,UUEE,0730,0935,409,base
UTA808,UTSB,UUWW,0545,0755,407,base
AFL609,UTSS,ULLI,1030,1325,477,base
SBI5570,UTSS,UNNT,1400,1600,350,base
SVR2862,UTSS,USSS,2120,0020,339,base
SVR2132,UTSS,UTTT,1000,1410,165,base
AFL1985,UTSS,UUEE,0700,0925,422,base
UTA810,UTSS,UUWW,1700,1915,422,base
AFL6726,UTTT,UNKL,0020,0540,378,base
SBI5566,UTTT,UNNT,1300,1500,326,base
RWZ4138,UTTT,URML,2030,2140,323,base
SVR2962,UTTT,USSS,1000,1255,326,base
SVR2441,UTTT,UTDD,1850,2255,172,base
AFL1871,UTTT,UUEE,0300,0525,422,base
AFL1873,UTTT,UUEE,1540,1815,422,base
AFL1975,UTTT,UUEE,2030,2300,422,base
AURUS38,UTTT,UUEE,1030,1400,422,base
RWZ1312,UTTT,UWWW,0440,0655,341,base
RUS0203,UUBC,UMMS,0930,1020,203,base
STW284,UUBW,LTAI,1430,1920,356,base
SVR2010,UUBW,UBBB,0450,0710,332,base
SVR2456,UUBW,UCFM,1730,1855,433,base
RWZ559,UUBW,UGTB,0815,1230,306,base
RWZ559,UUBW,UGTB,0900,1315,306,base
RWZ565,UUBW,UGTB,1630,2045,306,base
RWZ565,UUBW,UGTB,1410,1820,306,base
RUS0257,UUBW,ULLI,0930,1020,215,base
SVR460,UUBW,UMKK,1855,2235,257,base
RWZ1151,UUBW,USHN,0315,0800,317,base
SVR2428,UUBW,UTDD,1820,2050,436,base
SVR2432,UUBW,UTDK,0630,0905,447,base
SVR2426,UUBW,UTDL,0755,1000,427,base
SVR2168,UUBW,UTFF,1430,1650,438,base
SVR2460,UUBW,UTFN,1620,1845,431,base
SVR2618,UUBW,UTNU,0250,0425,367,base
SVR2132,UUBW,UTSS,1500,1710,416,base
SVR2462,UUBW,UTTT,0120,0335,416,base
RUS0202,UUBW,UUBC,0930,1020,150,base
RUS0141,UUBW,UUMO,0930,1020,132,base
RUS0068,UUDD,EGLL,0930,1020,396,base
RUS0123,UUDD,ELLX,0930,1020,365,base
RWZ3025,UUDD,HESH,0635,1235,447,base
RWZ15,UUDD,LLBG,1710,2305,403,base
SBI3739,UUDD,LTAI,0600,0930,356,base
SBI3741,UUDD,LTAI,1000,1330,356,base
SBI3745,UUDD,LTAI,1800,2130,356,base
SVR3559,UUDD,LTFJ,1055,1555,317,base
SVR3575,UUDD,LTFJ,0855,1405,317,base
SBI3749,UUDD,LTFM,0800,1030,315,base
SBI3751,UUDD,LTFM,1600,1830,315,base
SVR783,UUDD,LTFM,0945,1510,315,base
SBI3773,UUDD,OMDB,1000,1430,504,base
SBI3775,UUDD,OMDB,1500,1930,504,base
SBI3777,UUDD,OMDB,2200,0230,504,base
UAE130,UUDD,OMDB,0815,1425,504,base
SBI3275,UUDD,UASK,0830,1015,442,base
SVR2803,UUDD,UCFM,2130,0145,436,base
SVR2709,UUDD,UCFO,2105,0125,442,base
SVR2909,UUDD,UCFO,1700,2120,442,base
SVR2633,UUDD,UDYZ,1615,1945,321,base
SVR2703,UUDD,UDYZ,0135,0505,321,base
SBI3005,UUDD,UEEE,2105,0930,634,base
SBI3005,UUDD,UEEE,0600,0930,634,base
SBI3007,UUDD,UEEE,1400,1730,634,base
SBI3059,UUDD,UEMN,0800,1130,642,base
RWZ551,UUDD,UGSB,0720,1150,301,base
RWZ551,UUDD,UGSB,0800,1240,301,base
SBI3061,UUDD,UHBB,0800,1230,708,base
SBI3063,UUDD,UHBB,1600,2030,708,base
SVR349,UUDD,UHBB,2050,1035,708,base
SVR349,UUDD,UHBB,1750,0135,708,base
SBI3045,UUDD,UIAA,0700,1000,616,base
SBI3047,UUDD,UIAA,1300,1600,616,base
SBI3049,UUDD,UIAA,2000,2300,616,base
SVR693,UUDD,UIAA,1640,2305,616,base
SBI3041,UUDD,UIBB,0700,1000,524,base
SBI3017,UUDD,UIII,2135,0820,561,base
SBI3017,UUDD,UIII,0200,0530,561,base
SBI3019,UUDD,UIII,0800,1130,561,base
SBI3021,UUDD,UIII,1600,1930,561,base
SVR105,UUDD,UIII,1620,2215,561,base
SBI3031,UUDD,UIUU,0700,1000,583,base
SBI3033,UUDD,UIUU,1100,1400,583,base
SBI3035,UUDD,UIUU,1900,2200,583,base
AUL118,UUDD,ULAA,2030,2235,249,base
AUL118,UUDD,ULAA,1840,2030,249,base
SBI1003,UUDD,ULLI,0930,1105,213,base
SBI1003,UUDD,ULLI,0001,0220,213,base
SBI1007,UUDD,ULLI,1810,1945,213,base
SBI1007,UUDD,ULLI,0600,0820,213,base
SBI1011,UUDD,ULLI,1200,1420,213,base
SBI1015,UUDD,ULLI,1800,2020,213,base
SBI1211,UUDD,UMKK,0800,1100,255,base
SBI1213,UUDD,UMKK,1700,2000,255,base
SVR167,UUDD,UMKK,1355,1645,255,base
SVR673,UUDD,UMKK,0140,0430,255,base
SBI2593,UUDD,UNAA,0800,1100,477,base
SBI2601,UUDD,UNBB,0700,0930,431,base
SVR651,UUDD,UNBB,1910,2315,431,base
SBI2629,UUDD,UNBG,0800,1015,451,base
SBI2605,UUDD,UNEE,0730,0915,440,base
AURUS22,UUDD,UNNT,1708,2146,420,base
SBI2005,UUDD,UNNT,1125,1925,420,base
SBI2505,UUDD,UNNT,0001,0300,420,base
SBI2507,UUDD,UNNT,0400,0700,420,base
SBI2509,UUDD,UNNT,0800,1100,420,base
SBI2511,UUDD,UNNT,1200,1500,420,base
SBI2513,UUDD,UNNT,1600,1900,420,base
SBI2519,UUDD,UNNT,2000,2300,420,base
SBI2565,UUDD,UNOO,0730,0930,365,base
SVR187,UUDD,UNOO,2205,0130,365,base
SVR387,UUDD,UNOO,2000,2325,365,base
SBI2615,UUDD,UNTT,2235,0640,429,base
SBI2615,UUDD,UNTT,0730,0915,429,base
SBI2617,UUDD,UNTT,1330,1515,429,base
SBI2625,UUDD,UNWW,0730,0915,449,base
SBI2581,UUDD,UOOO,0800,1130,427,base
TYA101,UUDD,UOOO,0230,1045,427,base
TYA103,UUDD,UOOO,2350,0815,427,base
TYA401,UUDD,UOOO,2205,0630,427,base
TYA403,UUDD,UOOO,2205,0630,427,base
SBI2095,UUDD,URKG,0900,1130,266,base
SBI2071,UUDD,URKK,0630,0830,262,base
SBI2073,UUDD,URKK,1230,1430,262,base
SVR427,UUDD,URMG,1020,1325,290,base
SBI2153,UUDD,URML,0800,1100,301,base
SBI2157,UUDD,URML,1200,1430,301,base
SBI2167,UUDD,URMM,0700,0930,275,base
SBI2169,UUDD,URMM,1500,1730,275,base
TYA404,UUDD,URMM,1150,1525,275,base
SBI2041,UUDD,URSS,0530,0800,279,base
SBI2045,UUDD,URSS,0730,1000,279,base
SBI2047,UUDD,URSS,0930,1200,279,base
SBI2049,UUDD,URSS,1130,1400,279,base
SBI2051,UUDD,URSS,1430,1700,279,base
SBI2053,UUDD,URSS,1730,2000,279,base
SVR211,UUDD,URSS,1550,1935,279,base
SVR221,UUDD,URSS,0510,0855,279,base
SVR241,UUDD,URSS,1410,1745,279,base
SVR461,UUDD,URSS,1530,1905,279,base
SVR461,UUDD,URSS,1545,1925,279,base
TYA402,UUDD,URSS,1125,1510,279,base
SBI2145,UUDD,URWW,0730,0930,233,base
SBI1141,UUDD,USCC,0800,1000,293,base
LLM32,UUDD,USDD,0315,0800,339,base
LLM90,UUDD,USMU,0140,0700,378,base
SBI2571,UUDD,USMU,0700,1000,378,base
LLM419,UUDD,USRO,0250,0810,367,base
SVR261,UUDD,USSS,1000,1430,288,base
SVR263,UUDD,USSS,1735,2005,288,base
SVR265,UUDD,USSS,1900,2130,288,base
SVR269,UUDD,USSS,1325,1755,288,base
SVR269,UUDD,USSS,1025,1255,288,base
SVR271,UUDD,USSS,2045,2315,288,base
SVR299,UUDD,USSS,1445,1715,288,base
TYA1091,UUDD,USUU,0100,0545,317,base
SBI3235,UUDD,UTAA,0700,1130,389,base
SBI3237,UUDD,UTAA,1500,1930,389,base
SBI3245,UUDD,UTNU,0900,1130,367,base
RUS7000,UUDD,UUEE,0930,1020,120,base
TR004,UUDD,UUEE,0930,1020,62,base
RUS0093,UUDD,UWGG,2200,2252,183,base
SBI1051,UUDD,UWKD,0700,0845,218,base
SBI1055,UUDD,UWKD,1810,1945,218,base
SBI1055,UUDD,UWKD,1300,1445,218,base
RUS0102,UUDD,UWLL,2230,2341,213,base
SBI1195,UUDD,UWPP,0830,1030,200,base
SBI1135,UUDD,UWUU,0700,0930,262,base
SBI1137,UUDD,UWUU,1300,1530,262,base
SBI1073,UUDD,UWWW,1125,1410,229,base
SBI1073,UUDD,UWWW,0700,0900,229,base
TYA4211,UUDD,UWWW,2035,2330,229,base
RUS0109,UUDL,ULLI,1144,1250,209,base
RWZ706,UUDL,ULLI,1015,1150,209,base
AURUS7,UUEE,EBCI,1000,1248,367,base
RUS0270,UUEE,EDDB,0930,1020,304,base
AURUS5,UUEE,EDDF,0900,1130,345,base
AURUS19,UUEE,EGLL,0930,1236,392,base
RUS0069,UUEE,EGLL,0930,1020,392,base
AURUS11,UUEE,EHAM,1200,1436,356,base
AURUS3,UUEE,EIDW,0800,1124,418,base
AURUS9,UUEE,ELLX,1100,1342,361,base
RUS0195,UUEE,EPWA,0930,1020,261,base
RUS0071,UUEE,FMCZ,0930,1020,944,base
RUS0149,UUEE,GMMX,0930,1020,583,base
AFL400,UUEE,HECA,0945,1530,431,base
AURUS23,UUEE,HECA,1130,1522,431,base
AURUS31,UUEE,HECA,0200,0536,431,base
AFL420,UUEE,HEGN,1225,1900,462,base
AFL422,UUEE,HEGN,0805,1445,462,base
AFL422,UUEE,HEGN,0710,1330,462,base
AFL5553,UUEE,HEGN,0205,0830,462,base
AFL426,UUEE,HESH,0840,1500,453,base
AFL428,UUEE,HESH,0215,0835,453,base
AFL5555,UUEE,HESH,0555,1225,453,base
RUS0015,UUEE,KBOS,0930,1020,884,base
RUS0066,UUEE,KJFK,0930,1020,920,base
RUS0064,UUEE,KLAX,0930,1020,1206,base
AURUS1,UUEE,LEBL,0700,1042,442,base
AURUS15,UUEE,LEMD,0730,1142,482,base
AURUS25,UUEE,LGAV,1230,1518,367,base
AURUS27,UUEE,LIPZ,1330,1606,352,base
AURUS33,UUEE,LLBG,0300,0618,409,base
RUS0197,UUEE,LQSA,0930,1020,334,base
AURUS29,UUEE,LSZH,0100,0342,361,base
AFL2124,UUEE,LTAI,0925,1430,361,base
AFL2124,UUEE,LTAI,0915,1430,361,base
AFL2126,UUEE,LTAI,1040,1550,361,base
AFL2142,UUEE,LTAI,0745,1250,361,base
AFL2144,UUEE,LTAI,1350,1855,361,base
AFL2148,UUEE,LTAI,0220,0735,361,base
AFL2700,UUEE,LTAI,1120,1610,361,base
AFL2122,UUEE,LTBS,1100,1620,365,base
AFL2150,UUEE,LTDB,0905,1405,345,base
AFL2120,UUEE,LTFE,0735,1300,363,base
AFL2154,UUEE,LTFE,1230,1750,363,base
AFL1256,UUEE,LTFM,0640,1025,319,base
AFL2130,UUEE,LTFM,1045,1555,319,base
AFL2132,UUEE,LTFM,2115,0230,319,base
AFL2134,UUEE,LTFM,1650,2210,319,base
AFL2136,UUEE,LTFM,0910,1415,319,base
AFL2138,UUEE,LTFM,2325,0435,319,base
AFL2172,UUEE,LTFM,0710,1220,319,base
RUS0060,UUEE,MMMX,0930,1020,1335,base
AFL6849,UUEE,MUHA,2320,0610,1181,base
SDM6849,UUEE,MUHA,2320,0542,1181,base
AFL530,UUEE,OMAA,0920,1550,517,base
AFL530,UUEE,OMAA,0915,1550,517,base
AFL520,UUEE,OMDB,0755,1430,510,base
AFL524,UUEE,OMDB,0310,0955,510,base
AFL526,UUEE,OMDB,1125,1820,510,base
RUS0180,UUEE,OMDB,0930,1020,510,base
AURUS17,UUEE,ORBI,0830,1142,400,base
RUS0057,UUEE,SBGR,0930,1020,1496,base
AFL1940,UUEE,UAAA,0930,1020,453,base
AFL1942,UUEE,UAAA,0005,0630,453,base
AFL1946,UUEE,UAAA,0940,1610,453,base
AFL1544,UUEE,UACC,0925,1050,372,base
AFL1914,UUEE,UACC,1625,2150,372,base
AFL1956,UUEE,UACC,2340,0505,372,base
AFL1962,UUEE,UACC,1525,2055,372,base
AFL1950,UUEE,UAII,2340,0540,416,base
AFL1954,UUEE,UATE,1210,1705,310,base
AFL1850,UUEE,UBBB,2130,0150,339,base
AFL1854,UUEE,UBBB,1035,1450,339,base
AFL1856,UUEE,UBBB,1445,1905,339,base
AFL1828,UUEE,UBBG,1135,1555,326,base
AFL1894,UUEE,UCFO,0105,0830,449,base
AFL1860,UUEE,UDYZ,0820,1255,328,base
AFL1866,UUEE,UDYZ,0940,1410,328,base
AFL1868,UUEE,UDYZ,1810,2235,328,base
AFL1916,UUEE,UDYZ,1200,1635,328,base
AFL1966,UUEE,UDYZ,0115,0545,328,base
AFL1750,UUEE,UEEE,2350,1230,629,base
AFL1710,UUEE,UHHH,1720,0755,766,base
AFL1712,UUEE,UHHH,2305,1345,766,base
AFL1714,UUEE,UHHH,2110,1145,766,base
AFL1718,UUEE,UHHH,0645,2135,766,base
AFL6287,UUEE,UHHH,1720,0740,766,base
RUS0089,UUEE,UHHH,0530,1230,766,base
RUS0112,UUEE,UHHH,2315,0615,766,base
SDM6287,UUEE,UHHH,2305,1330,766,base
SDM6297,UUEE,UHHH,2305,1345,766,base
AFL6865,UUEE,UHMA,1815,1105,770,base
AFL6289,UUEE,UHMM,2010,1125,735,base
RUS0091,UUEE,UHMM,1300,1940,735,base
SDM6289,UUEE,UHMM,2010,1125,735,base
AFL1730,UUEE,UHPP,1635,0955,834,base
AFL5812,UUEE,UHPP,1930,1310,834,base
RUS0085,UUEE,UHPP,0730,1530,834,base
AFL1742,UUEE,UHSS,2020,1235,823,base
AFL1744,UUEE,UHSS,1710,0915,823,base
AFL6283,UUEE,UHSS,1710,0900,823,base
RUS0087,UUEE,UHSS,0630,1410,823,base
AFL1700,UUEE,UHWW,1540,0655,796,base
AFL1702,UUEE,UHWW,2015,1135,796,base
AFL1704,UUEE,UHWW,1825,0945,796,base
AFL1726,UUEE,UHWW,2240,1400,796,base
AFL5802,UUEE,UHWW,1940,1135,796,base
AURUS41,UUEE,UHWW,0000,1000,800,base
RUS0083,UUEE,UHWW,0830,1606,796,base
SDM6251,UUEE,UHWW,1540,0655,796,base
AFL1442,UUEE,UIII,2120,0805,561,base
AFL1444,UUEE,UIII,0850,1940,561,base
AFL1562,UUEE,UIII,0120,1210,561,base
AFL1454,UUEE,UIUU,2105,0805,583,base
AFL1476,UUEE,UIUU,1810,0500,583,base
AUL561,UUEE,UIUU,1955,0520,583,base
AUL553,UUEE,UKFF,0955,1215,271,base
RUS0115,UUEE,UKOH,0930,1020,255,base
AFL1334,UUEE,ULAA,2100,2255,244,base
AFL6503,UUEE,ULAA,0810,1005,244,base
AFL6993,UUEE,ULAA,1820,2020,244,base
AUL117,UUEE,ULAA,1650,1855,244,base
AUL117,UUEE,ULAA,1505,1650,244,base
AUL119,UUEE,ULAA,1125,1330,244,base
AUL119,UUEE,ULAA,0935,1125,244,base
AUL215,UUEE,ULAA,1035,1220,244,base
AUL217,UUEE,ULAA,1855,2100,244,base
AUL217,UUEE,ULAA,1710,1855,244,base
AUL217,UUEE,ULAA,1715,1900,244,base
AFL006,UUEE,ULLI,0715,0845,207,base
AFL10,UUEE,ULLI,0945,1115,207,base
AFL24,UUEE,ULLI,1715,1845,207,base
AFL26,UUEE,ULLI,1915,2045,207,base
AFL6045,UUEE,ULLI,1330,1510,207,base
AFL6057,UUEE,ULLI,1030,1155,207,base
AFL6059,UUEE,ULLI,1100,1240,207,base
AFL6089,UUEE,ULLI,1830,1955,207,base
AFL6093,UUEE,ULLI,1930,2055,207,base
AFL6097,UUEE,ULLI,2030,2155,207,base
AFL6127,UUEE,ULLI,0800,0940,207,base
AFL6167,UUEE,ULLI,0900,1040,207,base
AFL6215,UUEE,ULLI,1130,1310,207,base
AFL6243,UUEE,ULLI,1200,1340,207,base
AFL6245,UUEE,ULLI,1230,1410,207,base
AFL6271,UUEE,ULLI,1300,1440,207,base
AFL6427,UUEE,ULLI,1430,1555,207,base
AFL6481,UUEE,ULLI,1500,1625,207,base
AFL6495,UUEE,ULLI,1530,1655,207,base
AFL6497,UUEE,ULLI,1600,1725,207,base
AFL6517,UUEE,ULLI,1645,1810,207,base
AFL6519,UUEE,ULLI,1800,1925,207,base
AFL6579,UUEE,ULLI,1900,2025,207,base
AFL6699,UUEE,ULLI,0100,0230,207,base
AFL6703,UUEE,ULLI,2000,2125,207,base
AFL6705,UUEE,ULLI,2100,2225,207,base
AFL6707,UUEE,ULLI,2130,2255,207,base
AFL6805,UUEE,ULLI,2330,0055,207,base
AFL6807,UUEE,ULLI,2355,0120,207,base
AFL6809,UUEE,ULLI,2230,2355,207,base
AFL6855,UUEE,ULLI,1400,1525,207,base
SDM6497,UUEE,ULLI,1600,1725,207,base
Tr0001,UUEE,ULLI,0715,0845,207,base
AFL1346,UUEE,ULMK,1145,1415,275,base
AFL1318,UUEE,ULMM,0710,0942,290,base
AFL1322,UUEE,ULMM,1820,2055,290,base
AFL1326,UUEE,ULMM,2255,0130,290,base
AFL6477,UUEE,ULMM,1130,1405,290,base
AUL521,UUEE,ULMM,1035,1300,290,base
AUL521,UUEE,ULMM,1255,1525,290,base
AUL521,UUEE,ULMM,2135,0001,290,base
AUL521,UUEE,ULMM,1025,1255,290,base
AFL1000,UUEE,UMKK,0635,0810,253,base
AFL1002,UUEE,UMKK,1020,1155,253,base
AFL1004,UUEE,UMKK,1335,1510,253,base
AFL1006,UUEE,UMKK,1835,2010,253,base
AFL1010,UUEE,UMKK,1655,1825,253,base
AFL1012,UUEE,UMKK,1530,1705,253,base
AFL1014,UUEE,UMKK,0800,0935,253,base
AFL1018,UUEE,UMKK,1150,1335,253,base
AFL6309,UUEE,UMKK,0845,1030,253,base
AFL6311,UUEE,UMKK,1755,1935,253,base
AUL251,UUEE,UMKK,0855,1030,253,base
AUL251,UUEE,UMKK,1220,1405,253,base
AUL251,UUEE,UMKK,1045,1220,253,base
AUL253,UUEE,UMKK,0950,1120,253,base
AFL1830,UUEE,UMMS,0910,1040,211,base
AFL1832,UUEE,UMMS,1840,2010,211,base
AFL1834,UUEE,UMMS,0020,0145,211,base
AFL1836,UUEE,UMMS,1500,1620,211,base
AFL1842,UUEE,UMMS,1215,1345,211,base
AFL1478,UUEE,UNAA,0015,0850,477,base
AFL1430,UUEE,UNBB,0040,0845,433,base
AFL1518,UUEE,UNBG,0935,1800,453,base
AFL1524,UUEE,UNBG,0010,0835,453,base
AFL1450,UUEE,UNEE,2245,0705,440,base
AFL1480,UUEE,UNKL,2025,0505,473,base
AFL1482,UUEE,UNKL,0055,0935,473,base
AFL1490,UUEE,UNKL,1205,2045,473,base
AFL1732,UUEE,UNKL,2125,0640,473,base
AFL1306,UUEE,UNNT,0105,0905,420,base
AFL1460,UUEE,UNNT,1005,1805,420,base
AFL1548,UUEE,UNNT,2045,0450,420,base
AUL237,UUEE,UNNT,0030,0830,420,base
AUL237,UUEE,UNNT,2250,0510,420,base
AURUS39,UUEE,UNNT,0600,0930,420,base
PBD6525,UUEE,UNNT,2345,0750,420,base
AFL1638,UUEE,UNOO,0040,0700,367,base
AFL1688,UUEE,UNOO,0945,1615,367,base
AFL1762,UUEE,UNOO,2215,0440,367,base
AFL1530,UUEE,UNTT,2250,0720,431,base
AFL1538,UUEE,UNTT,0855,1705,431,base
AFL1458,UUEE,UNWW,2220,0645,451,base
AUL285,UUEE,UNWW,1150,1555,451,base
AUL285,UUEE,UNWW,2350,0620,451,base
AFL1082,UUEE,URKG,1320,1735,273,base
AFL1148,UUEE,URKG,0825,1235,273,base
AFL1154,UUEE,URKG,0640,1040,273,base
AFL1208,UUEE,URKK,1025,1415,268,base
AFL1256,UUEE,URKK,0640,1025,268,base
AFL1266,UUEE,URKK,1315,1705,268,base
AUL281,UUEE,URKK,0855,1105,268,base
AFL1496,UUEE,URMG,1525,1830,297,base
AFL1498,UUEE,URMG,0845,1155,297,base
AFL1052,UUEE,URML,0755,1110,308,base
AFL1054,UUEE,URML,0600,0900,308,base
AFL1056,UUEE,URML,1535,1840,308,base
AFL1058,UUEE,URML,1055,1400,308,base
AUL207,UUEE,URML,1020,1305,308,base
AFL1028,UUEE,URMM,1210,1530,282,base
AFL1304,UUEE,URMM,0805,1135,282,base
AFL1304,UUEE,URMM,0810,1135,282,base
AFL1310,UUEE,URMM,1315,1635,282,base
AFL1312,UUEE,URMM,1035,1400,282,base
AFL1314,UUEE,URMM,2145,0110,282,base
AFL6937,UUEE,URMM,1805,2125,282,base
AUL265,UUEE,URMM,1355,1625,282,base
AUL263,UUEE,URMO,1200,1440,295,base
AFL1364,UUEE,URMT,1345,1720,271,base
AFL1366,UUEE,URMT,0920,1255,271,base
AUL273,UUEE,URRP,0855,1055,242,base
AFL1110,UUEE,URSS,0155,0530,286,base
AFL1116,UUEE,URSS,0900,1250,286,base
AFL1118,UUEE,URSS,1720,2110,286,base
AFL1122,UUEE,URSS,1050,1440,286,base
AFL1124,UUEE,URSS,1240,1630,286,base
AFL1130,UUEE,URSS,1620,2005,286,base
AFL1134,UUEE,URSS,0720,1110,286,base
AFL1136,UUEE,URSS,1015,1405,286,base
AFL1138,UUEE,URSS,0635,1015,286,base
AFL1140,UUEE,URSS,1935,2325,286,base
AFL1176,UUEE,URSS,1325,1715,286,base
AFL1528,UUEE,URSS,0835,1235,286,base
AFL1172,UUEE,URWA,0210,0600,275,base
AFL1174,UUEE,URWA,1535,1915,275,base
AFL1642,UUEE,URWA,1150,1540,275,base
AFL1678,UUEE,URWA,0745,1130,275,base
AFL1572,UUEE,URWI,1120,1450,262,base
AFL1180,UUEE,URWW,0725,0930,240,base
AFL6415,UUEE,URWW,1455,1650,240,base
AFL6421,UUEE,URWW,1725,1925,240,base
AFL6425,UUEE,URWW,0850,1050,240,base
SDM6415,UUEE,URWW,1455,1650,240,base
AFL1420,UUEE,USCC,1050,1525,295,base
AFL1426,UUEE,USCC,1655,2130,295,base
AFL1534,UUEE,USCC,0700,1135,295,base
AFL1428,UUEE,USCM,0045,0505,284,base
LLM132,UUEE,USDD,1145,1640,337,base
AFL6375,UUEE,USII,1700,1955,246,base
AFL6381,UUEE,USII,0740,1030,246,base
AFL1646,UUEE,USNN,2255,0415,372,base
AFL1200,UUEE,USPP,0830,1240,260,base
AFL1202,UUEE,USPP,1110,1510,260,base
AFL1204,UUEE,USPP,1815,2210,260,base
AFL1394,UUEE,USPP,2040,0045,260,base
AFL6073,UUEE,USPP,0830,1240,260,base
AFL1510,UUEE,USRR,2140,0300,356,base
AFL1512,UUEE,USRR,0140,0650,356,base
AFL1516,UUEE,USRR,0630,1145,356,base
AFL1020,UUEE,USSS,1410,1835,288,base
AFL1022,UUEE,USSS,2335,0410,288,base
AFL1400,UUEE,USSS,0835,1300,288,base
AFL1402,UUEE,USSS,1205,1630,288,base
AFL1410,UUEE,USSS,0630,1050,288,base
AFL1416,UUEE,USSS,0930,1355,288,base
AFL1436,UUEE,USSS,0130,0550,288,base
AFL6207,UUEE,USSS,0930,1355,288,base
AUL293,UUEE,USSS,0230,0655,288,base
AFL1500,UUEE,USTR,1020,1510,315,base
